ds,yhat,yhat_lower,yhat_upper
2019-03-16,5.423138416375336,3.97276145290223,6.858642480736698
2019-03-17,5.445214707949843,3.9682731526286124,6.877005192643453
2019-03-18,5.538076477835744,4.014799855768003,6.9826257131541265
2019-03-19,5.468785257192855,3.979962886778396,6.834413455056804
2019-03-20,5.378961919286938,3.8631949924743303,6.830414176050624
2019-03-21,5.548121410930274,4.035634630908975,6.992810287468311
2019-03-22,5.542396240225841,4.093368779113165,6.928036540049138
2019-03-23,5.3871893051299535,3.9548012895204327,6.8231316642781445
2019-03-24,5.394735184858753,3.9596486256813583,6.802337393666253
2019-03-25,5.473311537519893,4.00688231802296,6.90592704452721
2019-03-26,5.390217919816955,3.9047773317778707,6.880599064534016
2019-03-27,5.287296449992324,3.922778458580891,6.80372253737982
2019-03-28,5.444261443565798,3.965160319090927,6.857001311459074
2019-03-29,5.42741855908909,3.977137549129422,6.9020818165171125
2019-03-30,5.262314141652701,3.6644590488357176,6.619890869864221
2019-03-31,5.261293962218243,3.887049395368243,6.717720987387344
2019-04-01,5.332713043300476,3.84162693311516,6.719630233017999
2019-04-02,5.243913904186529,3.8445662378313874,6.720841346142171
2019-04-03,5.136747634404082,3.6817231193098574,6.588825172345084
2019-04-04,5.290904883670099,3.9170587797072876,6.765993214603842
2019-04-05,5.272637237071095,3.9523524870119626,6.708543545018137
2019-04-06,5.1074095701505104,3.6169600453108757,6.454615543346784
2019-04-07,5.107462467556815,3.676380684363068,6.467417858363322
2019-04-08,5.181026263856301,3.7188001335360776,6.62371248660524
2019-04-09,5.095303894557396,3.601813137860197,6.568024119143613
2019-04-10,4.9919968123991225,3.566802263385909,6.498399797978485
2019-04-11,5.150640899771962,3.6604969498361797,6.6287322012703
2019-04-12,5.137332689882253,3.791324090467349,6.4915364004277585
2019-04-13,4.977386341203314,3.6352422495962435,6.420507497311033
2019-04-14,4.982900309303933,3.611230824173575,6.460559089766509
2019-04-15,5.061975149829676,3.627280765439069,6.38470407661852
2019-04-16,4.981699534263588,3.5131809450340943,6.371029746728641
2019-04-17,4.88367864854239,3.342065820760828,6.332765106656776
2019-04-18,5.047371844226939,3.5447191077420253,6.514588473004952
2019-04-19,5.038819819056704,3.513949686041691,6.458162603672421
2019-04-20,4.883301761793662,3.4267047456020756,6.346367571769615
2019-04-21,4.8929014219420885,3.45432949304911,6.435165692239802
2019-04-22,4.975723579813441,3.5375006690844444,6.376599074513255
2019-04-23,4.898878063874245,3.342166313784839,6.2513902278081295
2019-04-24,4.804005571937126,3.4396227827443018,6.23466287482075
2019-04-25,4.970612270567699,3.643047905655599,6.447435160639421
2019-04-26,4.964793568788785,3.5052582683188604,6.36734459826219
2019-04-27,4.811887630832776,3.351785690721542,6.345743290572816
2019-04-28,4.8240377246186235,3.463655939396798,6.215534738306662
2019-04-29,4.9094050193037475,3.567948379284376,6.47751029730111
2019-04-30,4.8351491139578116,3.3951174162873623,6.271825767685291
2019-05-01,4.742950681902303,3.3050515517560215,6.271454757172805
2019-05-02,4.912343321731795,3.5247789532740286,6.4402495594537275
2019-05-03,4.909435112678814,3.507063744828623,6.307643723270181
2019-05-04,4.759560522264411,3.3341114681334894,6.242539757598799
2019-05-05,4.774841825053683,3.297072984776932,6.267889113371607
2019-05-06,4.863401684943667,3.4181485065958435,6.296243693544199
2019-05-07,4.792241645293569,3.3204433641071107,6.3253638104620205
2019-05-08,4.703073663755997,3.248450760406389,6.137370966921745
2019-05-09,4.875346223456046,3.4204759946885117,6.416162863451057
2019-05-10,4.875070984935071,3.4465246836624552,6.251186464909846
2019-05-11,4.727477784781456,3.364999538416631,6.156468306014689
2019-05-12,4.7445795935519905,3.261774158256561,6.262587465400236
2019-05-13,4.834388970747451,3.4860180319406107,6.322456027337233
2019-05-14,4.763903186680272,3.3156696319052132,6.200680471381739
2019-05-15,4.674632250463641,3.197402140754469,6.145659600653622
2019-05-16,4.845936761367736,3.3578959499083263,6.316932989089948
2019-05-17,4.8437558844750175,3.364092697463758,6.2034442175826285
2019-05-18,4.693265885201874,3.3180534863602182,6.145861947157607
2019-05-19,4.706448158280776,3.2678041296087863,6.100075784099002
2019-05-20,4.791308177743988,3.3262426987331897,6.187013727234752
2019-05-21,4.714862443405513,3.3088749794302843,6.177379441084131
2019-05-22,4.618667588777047,3.215395670511644,6.170377789484168
2019-05-23,4.782158515879301,3.3663392548527042,6.38970741640129
2019-05-24,4.771375830456451,3.292838959484644,6.14257936450549
2019-05-25,4.611623010125808,3.123086636206979,5.972122024184284
2019-05-26,4.615032264707062,3.12732013773002,6.102645808252481
2019-05-27,4.689780564086533,3.3466135167028206,6.1274864270645315
2019-05-28,4.603072981770256,3.1167396644535508,6.0379950738089425
2019-05-29,4.4966676135411126,3.042889056644285,5.954319641690357
2019-05-30,4.650209050219381,3.33251342526384,6.0780053115160815
2019-05-31,4.629950807321881,3.203468402217991,6.009448084203151
2019-06-01,4.461407285313687,3.0068229311618246,5.853652008301676
2019-06-02,4.456914368549931,3.162490035025081,5.907194141948898
2019-06-03,4.524840290269471,2.9929722365089493,5.854978758808918
2019-06-04,4.432564062393534,2.910769515598907,5.804295297551881
2019-06-05,4.321995874107486,2.8596102524393263,5.76941796154932
2019-06-06,4.472906572348178,3.025674701538363,5.8737521739195415
2019-06-07,4.451646746520364,3.02629471690045,5.950790593578031
2019-06-08,4.283796092372012,2.8126698898686895,5.752003568277888
2019-06-09,4.281722242872892,2.7919257325171802,5.68302529276047
2019-06-10,4.353790749208592,2.955941821048343,5.874970991844549
2019-06-11,4.267343540544148,2.822664639154424,5.692187828168225
2019-06-12,4.164220269559518,2.7323828014305485,5.597970643218095
2019-06-13,4.3240896328030445,2.9514233188903236,5.717327168724382
2019-06-14,4.313171137550905,2.8880629015829684,5.687568041434557
2019-06-15,4.156887914374795,2.753955719429848,5.598465109704778
2019-06-16,4.167429664528013,2.706147167605039,5.563832888087739
2019-06-17,4.252967306452677,2.8801413529742965,5.71797974913019
2019-06-18,4.18063651462433,2.715240615178829,5.587792278773145
2019-06-19,4.092064409713616,2.594517154342552,5.481275176068404
2019-06-20,4.266706332882166,2.9138551626671916,5.732813266025367
2019-06-21,4.2705730161745565,2.850820512318526,5.630856310460564
2019-06-22,4.128888589761936,2.721776048225918,5.6179874983424
2019-06-23,4.153658362788247,2.6956039369012306,5.606655905261476
2019-06-24,4.252887800460115,2.8718895820148314,5.721905927784876
2019-06-25,4.193569763970512,2.7707634027931265,5.627737906879579
2019-06-26,4.117214164513988,2.732725228063695,5.534885800030491
2019-06-27,4.303186878736781,2.759688011049153,5.750602123039739
2019-06-28,4.317438177034223,2.952399659780396,5.746128001544306
2019-06-29,4.185161071739187,2.8029455871983004,5.521050144573322
2019-06-30,4.218358516241964,2.8252354517357894,5.671111879100094
2019-07-01,4.325060900209838,2.827962004253055,5.718609167472923
2019-07-02,4.272310957752261,2.7898816229637795,5.702382437666777
2019-07-03,4.201690316310531,2.8270591309625526,5.6137989933091275
2019-07-04,4.392654634229792,2.9750157517032023,5.8929645407220885
2019-07-05,4.411257700151861,2.893278474014928,5.828815057610269
2019-07-06,4.282805040528376,2.9157491772088333,5.6487647925307725
2019-07-07,4.31941611889081,2.8616217004131475,5.749548089050088
2019-07-08,4.429236733430378,2.9383658683091083,5.811237683115738
2019-07-09,4.379418894995252,2.858131997284378,5.832679031845283
2019-07-10,4.311642577422531,2.882244367817258,5.749156426854687
2019-07-11,4.5054464461400325,3.06942650715914,5.9919106154999096
2019-07-12,4.526948085132691,3.0744361111410266,6.049426081180402
2019-07-13,4.4014943999357445,2.9981565081512693,5.8431648504585585
2019-07-14,4.4412213919357075,3.0141543065820993,5.802453647434458
2019-07-15,4.554264998899835,3.125731606361717,6.059795615186783
2019-07-16,4.507653308375957,3.083184726524426,5.944565006700296
2019-07-17,4.443089758122193,3.1150567707196726,5.941273574768736
2019-07-18,4.640024057209296,3.3052608529140928,6.111217016436036
2019-07-19,4.664461698920049,3.1308816638065133,6.1002173676630465
2019-07-20,4.541617499678457,3.146628301653591,5.981183039977123
2019-07-21,4.5834793137659355,3.084691445664217,6.02946622313082
2019-07-22,4.698023509655074,3.2877313387529643,6.1926890530916765
2019-07-23,4.652199420349645,3.233629733889102,6.106008491510339
2019-07-24,4.587457042495991,3.199195982551035,6.099145184624638
2019-07-25,4.783084928698016,3.432077328951093,6.175837338241825
2019-07-26,4.804938591634902,3.4640652142618933,6.318671058329139
2019-07-27,4.678099861804413,3.173689586002421,6.067752284739525
2019-07-28,4.714446130695889,3.3312417202662017,6.215031738898648
2019-07-29,4.821870890745189,3.4141487969078215,6.283177991151478
2019-07-30,4.7672726210163505,3.349393396857566,6.27743217369031
2019-07-31,4.6920861459052245,3.140573847497043,6.127506057398764
2019-08-01,4.875623284317665,3.309897266418338,6.270716748861604
2019-08-02,4.883803005385012,3.4076034789694525,6.304951917352572
2019-08-03,4.741811457701444,3.159538446246879,6.231196594700673
2019-08-04,4.761670759233159,3.3882761022568153,6.306391876978074
2019-08-05,4.851457946411321,3.393163649146101,6.277331507658496
2019-08-06,4.778291150994838,3.2438460095397974,6.3307810352393945
2019-08-07,4.68385718394434,3.34303883155376,6.09467966909975
2019-08-08,4.8477474267671115,3.340061045974593,6.383423598183786
2019-08-09,4.836182358447231,3.479551730341643,6.298894014155604
2019-08-10,4.674665223044051,3.1892324050969036,5.968658101264034
2019-08-11,4.675543885598962,3.2617501357485192,6.093516555854638
2019-08-12,4.747222453307329,3.3002406855062025,6.142616805054994
2019-08-13,4.657139922076178,3.2571584016678465,6.049505286978422
2019-08-14,4.547290226946327,3.086151006114904,6.03240249236081
2019-08-15,4.697550798237131,3.3395775779697296,6.154712341826196
2019-08-16,4.6744001493897755,3.206802585100919,6.0128529946255025
2019-08-17,4.503565190324957,3.1341750000838826,6.0427536061122264
2019-08-18,4.49757748816981,3.0685723619336733,6.008549636321705
2019-08-19,4.564980207057205,3.2167596637301212,6.004471864002526
2019-08-20,4.473303117914514,3.083166843170734,5.862328952333441
2019-08-21,4.364580159804978,2.8482306329859335,5.734168946281264
2019-08-22,4.518676727045596,3.1256100040863704,5.934118181018639
2019-08-23,4.5020072475648565,2.9654767277898753,5.940413782500582
2019-08-24,4.340183751731917,2.953348339758063,5.756530538642951
2019-08-25,4.345574624588637,2.9704909642719,5.770260829388175
2019-08-26,4.4265152106626005,2.883806745949531,5.8986319154269955
2019-08-27,4.350287567825478,2.8520767236860225,5.750996237874628
2019-08-28,4.258643727981796,2.8306763231937104,5.6564376760026045
2019-08-29,4.431139489116459,3.0077777973941338,5.942299080573251
2019-08-30,4.433859132741976,3.0303972661031433,5.828145292907558
2019-08-31,4.2920715775972464,2.8478344575962686,5.834048961312455
2019-09-01,4.317796962464845,2.7706536340086516,5.718311277837831
2019-09-02,4.419025121149375,3.0070450143717053,5.827644034838772
2019-09-03,4.362703039626458,2.9450103725145693,5.750809921458489
2019-09-04,4.290265452174343,2.9657895064947484,5.7434594628284446
2019-09-05,4.4809754111236995,3.061190325694354,5.910222000619639
2019-09-06,4.500655050758935,3.088421585836195,5.865456258226358
2019-09-07,4.374346903913113,2.9568514840959246,5.860310082750201
2019-09-08,4.413884637222953,3.0380490437907763,5.804896049846461
2019-09-09,4.527114570058093,3.042185528337209,5.938373878443116
2019-09-10,4.480885000622477,3.0614516313662774,5.896085788453026
2019-09-11,4.416577462766768,2.9681776831403797,5.824681127629386
2019-09-12,4.613446748890149,3.165550055633575,6.143200803721583
2019-09-13,4.637349954000555,3.099849331562475,6.078121158885774
2019-09-14,4.51340496664657,3.0127702171535145,5.952261186285654
2019-09-15,4.553557370351923,3.0945355292596117,5.986929927807615
2019-09-16,4.665797245762229,3.1611254100654036,6.046699351245633
2019-09-17,4.617143045938922,3.2959352430934605,6.069244031260927
2019-09-18,4.5491668365834155,3.086082699711469,6.034916684983328
2019-09-19,4.741327919128513,3.227927146797468,6.070601648253979
2019-09-20,4.759695283268727,3.316853773573356,6.156904020786891
2019-09-21,4.629599509455874,3.2004644639889936,5.973462193427231
2019-09-22,4.663193277428828,3.2371556636875534,6.0773713990703175
2019-09-23,4.768662155461671,3.3672698551406506,6.245990395508322
2019-09-24,4.71316990490175,3.3100403355841106,6.018080253951498
2019-09-25,4.638478289719319,3.134516112795017,6.069621443933941
2019-09-26,4.824177449236082,3.4442430730415063,6.149220782787552
2019-09-27,4.836438474638232,3.3384796125611533,6.2373886464081405
2019-09-28,4.700663339541512,3.1624682664643426,6.0456787583815315
2019-09-29,4.729044493230384,3.3164740062925175,6.141210845387292
2019-09-30,4.8297758024535025,3.3688658042048725,6.272896472909497
2019-10-01,4.770032164113031,3.3399202208941383,6.147126843637948
2019-10-02,4.691492180651659,3.2259236256653803,6.062962189157161
2019-10-03,4.873670963623097,3.354446198572349,6.396500211497896
2019-10-04,4.88264350602251,3.4094895148043514,6.321986128750067
2019-10-05,4.743699184958604,3.3807331837671017,6.149206819696944
2019-10-06,4.76890644092778,3.277789676081259,6.276042748122115
2019-10-07,4.866329151345866,3.575687477262515,6.3428108741731215
2019-10-08,4.803011842698494,3.2424053754069813,6.242103950027303
2019-10-09,4.720507950832956,3.371659996963547,6.1819094004433035
2019-10-10,4.898218013853395,3.388516667698054,6.347718891960615
2019-10-11,4.902118063911483,3.566620839385689,6.383313267045604
2019-10-12,4.757418617231111,3.3062083419154553,6.237141169158514
2019-10-13,4.776133163342857,3.3325812099749914,6.224505176734238
2019-10-14,4.866297547256562,3.4505381084212767,6.236526188101082
2019-10-15,4.794957290115427,3.3651488529452234,6.120349818752143
2019-10-16,4.70369698715801,3.345307236022852,6.076149212819992
2019-10-17,4.871978626986998,3.4260221031950038,6.206191315737879
2019-10-18,4.865869089484151,3.325818562400705,6.320113853610186
2019-10-19,4.710697244511077,3.2602365853382254,6.319413301975562
2019-10-20,4.718619606284901,3.254704068599934,6.114435948659748
2019-10-21,4.797836020539431,3.3305433952814476,6.157357761016325
2019-10-22,4.715572540400974,3.3081322268115754,6.138469423270982
2019-10-23,4.613605763834298,3.2482573426482326,6.070621889386235
2019-10-24,4.7715956303279174,3.295085700282081,6.225507274444801
2019-10-25,4.755807102819476,3.2752236632720613,6.2000470768112175
2019-10-26,4.5917613355590765,3.06551749531557,6.09186197453855
2019-10-27,4.591795465868906,3.1489844824911186,6.014963579877035
2019-10-28,4.664272688925869,3.191631816785064,6.081563461177319
2019-10-29,4.576559946947407,3.212668426409817,5.964473953152596
2019-10-30,4.470547669167704,3.0592321840029353,5.886013724995178
2019-10-31,4.625978706902264,3.238087773424732,5.945587110051605
2019-11-01,4.609167014903447,3.1583007606666045,6.03648637527795
2019-11-02,4.4456467796365535,2.995194091050389,5.861522784971256
2019-11-03,4.447731203936147,2.9814532584232825,5.816552162961204
2019-11-04,4.523722647993333,3.0704977262489335,5.947391570527567
2019-11-05,4.440891466796436,2.9789098469165816,5.9016301861820795
2019-11-06,4.34099795668791,2.918827348648131,5.8337527296793
2019-11-07,4.503624499670986,3.0465318122155494,6.06720310927771
2019-11-08,4.494898370606868,3.1477131144172517,5.930555364997435
2019-11-09,4.340145793861873,2.978243575340605,5.852216342523784
2019-11-10,4.3514563201008745,2.923362622867331,5.81207788581088
2019-11-11,4.436899063690022,2.886172879196143,5.870726426917202
2019-11-12,4.363507965320395,2.8978302876928703,5.7114532256218595
2019-11-13,4.27281030609071,2.8348089150351727,5.7511431466934075
2019-11-14,4.444165369861451,2.902237655774057,5.9441013127047135
2019-11-15,4.443493527470288,3.0922610707967424,5.907470730336913
2019-11-16,4.29593614376777,2.8032920208761642,5.711677662927225
2019-11-17,4.31342520408078,2.8557209027640047,5.780418156260077
2019-11-18,4.403904043178316,3.0771230818131525,5.814681666446789
2019-11-19,4.3343162054294355,2.9328105796244786,5.82363842808078
2019-11-20,4.246136552046776,2.913322586385153,5.7162329381194406
2019-11-21,4.418711430867713,2.922050733938621,5.7263436238057315
2019-11-22,4.417988132401499,2.9866925039676344,5.892692074303435
2019-11-23,4.269174016399732,2.9043209026347916,5.682816048876797
2019-11-24,4.284304222626207,2.8014576004499863,5.780832590628361
2019-11-25,4.371459399432402,2.8517980370067133,5.928472349280997
2019-11-26,4.297750561455736,2.896982380094188,5.7787980704706206
2019-11-27,4.20484530481351,2.8651784325805156,5.651557670815101
2019-11-28,4.372302334349568,3.0118920682184185,5.829334305718156
2019-11-29,4.3662946884794565,2.9513004820710975,5.843286351958252
2019-11-30,4.21226222571957,2.7479504313514234,5.566430541280539
2019-12-01,4.222472479230525,2.797322501544049,5.600587064762974
2019-12-02,4.305231512866644,2.921240953396166,5.643375979614482
2019-12-03,4.227862089255905,2.7010722039739177,5.620796278686512
2019-12-04,4.1322235852465905,2.740585340711557,5.624510299807299
2019-12-05,4.2980407752623755,2.8810242031516493,5.732785437253259
2019-12-06,4.2916220591467615,2.852204804875722,5.6923300812381745
2019-12-07,4.138507838053872,2.6633016309901656,5.43313346570918
2019-12-08,4.15102827107682,2.6716996023708126,5.4314692970664735
2019-12-09,4.237512141270751,2.8716562568179254,5.694059565299756
2019-12-10,4.165264206766966,2.6856810231357846,5.527026651285342
2019-12-11,4.076085491165533,2.6642327716315015,5.507797517720942
2019-12-12,4.249603648216659,2.799694932208699,5.640638047444851
2019-12-13,4.251993915936366,2.8793532483549527,5.628941735354427
2019-12-14,4.108631298950762,2.6076411101588035,5.423611220634455
2019-12-15,4.131653102787383,2.6952105273372657,5.519547391617837
2019-12-16,4.229173412878791,2.649786062597258,5.702128778846843
2019-12-17,4.1682667329663445,2.735129129553939,5.523242360861853
2019-12-18,4.090495055524797,2.699314230818103,5.537492626942741
2019-12-19,4.275245302341098,2.8867020973823525,5.676206115415532
2019-12-20,4.288457443830129,2.823721296556065,5.754918849193601
2019-12-21,4.155283725651704,2.7148699083533483,5.55114238529772
2019-12-22,4.187657918516793,2.8302907921928377,5.701131417249178
2019-12-23,4.293515984628617,2.8836600033589006,5.631686849785179
2019-12-24,4.239785190409856,2.7594993101094074,5.730210291600997
2019-12-25,4.167915772911497,2.780096121306952,5.6662263420544505
2019-12-26,4.357221957438662,2.8984961184021687,5.879895677378101
2019-12-27,4.373612523267343,2.9014892947004873,5.831621159093867
2019-12-28,4.242251266530201,2.858151572608165,5.619297513796949
2019-12-29,4.275126231394324,2.8861739715853134,5.680272708718682
2019-12-30,4.380269094356832,3.004009394712873,5.852951796432542
2019-12-31,4.324741759300631,2.794960015823183,5.7537860939249486
2020-01-01,4.250164334636649,2.8046694295920456,5.635126857372088
2020-01-02,4.436051388296799,3.0491821336969354,5.804481335644861
2020-01-03,4.448536807298781,2.9608141901032634,5.991105657625515
2020-01-04,4.3130277688329715,2.91359070750626,5.679657843310526
2020-01-05,4.341766875481895,2.8393985730297904,5.817869293866066
2020-01-06,4.44304403941869,2.9918962299541656,5.75647273683809
2020-01-07,4.384175386074289,2.8600971491650493,5.774700972799583
2020-01-08,4.307023568278744,2.8164446343030676,5.690847767288687
2020-01-09,4.491326606868931,3.09706287961725,5.942314074538976
2020-01-10,4.503415798928318,3.021811611896013,5.875402833687249
2020-01-11,4.368863403180334,2.9820147136207424,5.853509449021111
2020-01-12,4.4000393399467335,3.0223595191283184,5.653130998749457
2020-01-13,4.505318652219818,3.0855356888233034,5.947216970126187
2020-01-14,4.452057132261375,3.005768425150239,5.928495902495974
2020-01-15,4.382109606909515,2.916899334422489,5.7214976747939374
2020-01-16,4.575158065018675,3.1569736157071215,6.116181493852591
2020-01-17,4.597430198817527,3.2772459270428795,6.040521761253847
2020-01-18,4.474349061516703,3.124480000468494,5.993991777920069
2020-01-19,4.51809303362695,3.0698119215290953,5.953592929335075
2020-01-20,4.636807762980223,3.1143555113449533,6.070637522848317
2020-01-21,4.597587366879522,3.2106465248515805,6.105442910006206
2020-01-22,4.54199924228617,3.1263375057519935,5.9382629938169265
2020-01-23,4.749419492984064,3.135093244496511,6.199414030223733
2020-01-24,4.785759348632511,3.329160450964832,6.241987741710775
2020-01-25,4.676123064241244,3.1899959285756174,6.082779897751505
2020-01-26,4.73237626777094,3.260830261220018,6.187867507093012
2020-01-27,4.862366191423207,3.3734723771534463,6.248106831261718
2020-01-28,4.832910847324836,3.351356990331002,6.247985017316969
2020-01-29,4.785331273930392,3.3547076965824156,6.131186872789978
2020-01-30,4.99879365671775,3.5751244300911313,6.432015297814073
2020-01-31,5.039041512754605,3.644320084039549,6.493542622680363
2020-02-01,4.931058267515545,3.4262709429758726,6.403067809059764
2020-02-02,4.986639061187885,3.502725093646451,6.354846306290197
2020-02-03,5.113613122877722,3.62208890170337,6.599455103256991
2020-02-04,5.078833712329377,3.627591749336077,6.538575954649055
2020-02-05,5.023709732109131,3.695700743589715,6.5718341015460675
2020-02-06,5.22754582884577,3.802891690296591,6.6432116126520855
2020-02-07,5.256271226068447,3.856142613217826,6.712780383790677
2020-02-08,5.135097706406582,3.8368262517176115,6.63890039532893
2020-02-09,5.1760857037381705,3.7103872462724814,6.5492860703999245
2020-02-10,5.287359997464972,3.883062724057165,6.784839139659651
2020-02-11,5.236092188210738,3.7798061676464574,6.713278209531445
2020-02-12,5.164024260330845,3.807375520754189,6.543473618046123
2020-02-13,5.3508002636449294,3.9748712023932704,6.8369143354749085
2020-02-14,5.362686585755446,3.9925225443974877,6.810269734621214
2020-02-15,5.225221460622363,3.7202973674054274,6.69248297491689
2020-02-16,5.2507729003848365,3.889256338189833,6.704054854194765
2020-02-17,5.347746759391344,3.962851853996208,6.893751378137819
2020-02-18,5.283562311464821,3.8287925759244725,6.709905528936907
2020-02-19,5.200169825047435,3.725521176133208,6.657036897658563
2020-02-20,5.377377326354165,3.914919688211128,6.834184321851866
2020-02-21,5.381567144210816,3.922975977262258,6.868620976896469
2020-02-22,5.23834297557047,3.8804610359253027,6.662253359238027
2020-02-23,5.260086714864772,3.828238683590633,6.695177067731883
2020-02-24,5.355166775757864,3.9471331328070205,6.70723365338112
2020-02-25,5.290915268768417,3.8161063470789967,6.725939886140465
2020-02-26,5.209148465458362,3.6217452966740824,6.596116358337396
2020-02-27,5.389497650684909,4.01249513066638,6.891922692049476
2020-02-28,5.398130836031874,3.880198115540323,6.834551260410638
2020-02-29,5.260405924464344,3.8583524669935847,6.612321963012479
2020-03-01,5.288434396442096,3.788094983733466,6.788590863896308
2020-03-02,5.390297054099051,3.9813650254180994,6.739956771286239
2020-03-03,5.333028981495229,3.894456278474465,6.712473920492212
2020-03-04,5.258147938503213,3.80369430078889,6.692950241276671
2020-03-05,5.444993074983652,4.026516432202542,6.856991179497916
2020-03-06,5.459454227839538,4.093692652285222,6.981071141893866
2020-03-07,5.326632190593783,3.9639123936235126,6.825926666455048
2020-03-08,5.358408840908449,3.94906212821957,6.732291844449486
2020-03-09,5.462668498443935,3.818290563268866,7.019300846408019
2020-03-10,5.406287531782606,3.9639438706165695,6.831929165281765
2020-03-11,5.330666321247372,3.877776052902943,6.803934033176702
2020-03-12,5.515070384843033,4.050329348709473,7.085552658323221
2020-03-13,5.525360883629115,4.0763261105572814,6.974979589536639
2020-03-14,5.3866548839068304,3.9163785206413424,6.877714908327919
2020-03-15,5.410894283296967,4.001362321665777,6.899965364215985
2020-03-16,5.506064827618296,4.081121140290325,6.927122707540938
2020-03-17,5.439182322665308,4.010900321459963,6.895924803487337
2020-03-18,5.351820261075821,3.9178652002361716,6.778153089323733
2020-03-19,5.523445809271726,4.0408210724825935,7.011876777773674
2020-03-20,5.520144528626787,4.020115140012617,7.0396343843258045
2020-03-21,5.367274381376718,4.024253584281622,6.8517109344455305
2020-03-22,5.377028111595967,3.9622692255374616,6.8156708790160305
2020-03-23,5.457645616074276,4.099962562493857,6.844318023077663
2020-03-24,5.376393596350701,3.9078630892225488,6.795418527873343
2020-03-25,5.275086893065788,3.8395899899162127,6.70110509475978
2020-03-26,5.433418617293502,4.0877879338670775,6.89539071840858
2020-03-27,5.417679606647556,4.025947458975504,6.861070470117162
2020-03-28,5.25340789009228,3.798234492398794,6.6691092458375465
2020-03-29,5.2529473613989515,3.935253664022473,6.606965331370003
2020-03-30,5.324657359132642,3.830675485219112,6.730905567323378
2020-03-31,5.23589049891126,3.8707504527099785,6.809958220419853
2020-04-01,5.128513183914438,3.7145785312714548,6.5716145885447235
2020-04-02,5.282235903263452,3.8687747313869045,6.722906381102065
2020-04-03,5.26333381180856,3.9216050183660434,6.711013840067702
2020-04-04,5.097298213379224,3.67125719967108,6.5101469054274546
2020-04-05,5.096398060230635,3.7259906530008555,6.528537649898631
2020-04-06,5.16889305717613,3.728854980952329,6.610280969640439
2020-04-07,5.082015588181543,3.7192176205025884,6.601963079991782
2020-04-08,4.977495749171599,3.529033004547171,6.512478149872267
2020-04-09,5.13489644466562,3.699963203909433,6.6269045832483835
2020-04-10,5.1203388848944416,3.5770588190675006,6.490403415956397
2020-04-11,4.959158948547203,3.4938560508749736,6.359858291384425
2020-04-12,4.963473371805915,3.52474449051581,6.376087327357252
2020-04-13,5.041397209550449,3.5641044761257312,6.468655303720379
2020-04-14,4.960029657628541,3.5980440520508177,6.337647000720696
2020-04-15,4.860982408606151,3.4269051965549484,6.255015714241361
2020-04-16,5.023717408028867,3.498329926815866,6.468808136074699
2020-04-17,5.0142742805532965,3.545283070268128,6.463161741687621
2020-04-18,4.857927848846197,3.4245621468696403,6.325001374496069
2020-04-19,4.866754689736797,3.4248240490245254,6.322091044628503
2020-04-20,4.9488501834834,3.3809653390848364,6.4127455419563235
2020-04-21,4.871313180579235,3.4696677388396484,6.238098232878262
2020-04-22,4.775772518188105,3.327441535992839,6.114479948035556
2020-04-23,4.941722334523376,3.546370769816225,6.413686363225759
2020-04-24,4.935246551137384,3.426392510807611,6.387736352973496
2020-04-25,4.781673061915052,3.2744638796839243,6.316811739728014
2020-04-26,4.793136700850978,3.3968920812320422,6.324875657149111
2020-04-27,4.877792579429875,3.4281180264857536,6.33381382365499
2020-04-28,4.802797055903266,3.387624662973139,6.25235365802449
2020-04-29,4.709830704685825,3.3039792961713372,6.127741881274105
2020-04-30,4.878430364535251,3.4367007366770825,6.248344185196394
2020-05-01,4.874710755151178,3.4322283287837845,6.2501652915335475
2020-05-02,4.724016306747213,3.272159041451579,6.186627619916141
2020-05-03,4.73848236273139,3.3380768673634362,6.209498084423447
2020-05-04,4.826247413927648,3.406254937206546,6.268785877151086
2020-05-05,4.754433671625101,3.3969438058222576,6.2490740196143495
2020-05-06,4.664670368584958,3.2409949057912537,6.162340371445168
2020-05-07,4.836426862795048,3.3559478239828153,6.274914774840356
2020-05-08,4.835736005077962,3.4024734274940194,6.226000175533681
2020-05-09,4.687848362794604,3.1873613091144786,6.237598500153436
2020-05-10,4.704796385342622,3.149173200241465,6.0387342993541475
2020-05-11,4.794610075680343,3.4090507319146544,6.193688976089719
2020-05-12,4.724301364174825,3.359826519964831,6.211490186876292
2020-05-13,4.635391449649671,3.3473594544479996,6.046395778730004
2020-05-14,4.807248048868771,3.3483567719020852,6.176087491249246
2020-05-15,4.8058128769451605,3.377926789584326,6.260285555226146
2020-05-16,4.6562598116868665,3.067526554013357,6.104793239184173
2020-05-17,4.670562692161342,3.095363496287093,6.0292753512607185
2020-05-18,4.756714188502378,3.31572416125768,6.117044377936227
2020-05-19,4.681712824341175,3.2794144194937744,6.0864051516377256
2020-05-20,4.587092317862539,3.1521142890424843,5.952965000725105
2020-05-21,4.752260103156913,3.316819690890117,6.120079201544692
2020-05-22,4.743225296750638,3.2046700453922914,6.139714391280369
2020-05-23,4.585256528677761,3.0433641319584286,5.983101701126629
2020-05-24,4.5904485799368375,3.206103066766647,6.041278843451793
2020-05-25,4.666939280610021,3.3162623241357476,6.04416761464218
2020-05-26,4.58189379262481,3.2101508752651475,5.999192423819965
2020-05-27,4.4770305100439955,3.0298028930899013,5.927160459246418
